date,datetime,SACTMIN,SPOSTMIN
06/30/2018,2018-06-30 07:44:06,,270
06/30/2018,2018-06-30 07:51:06,,270
06/30/2018,2018-06-30 07:58:07,,270
06/30/2018,2018-06-30 08:02:08,,270
06/30/2018,2018-06-30 08:09:06,,270
06/30/2018,2018-06-30 08:16:06,,270
06/30/2018,2018-06-30 08:23:06,,270
06/30/2018,2018-06-30 08:29:06,,270
06/30/2018,2018-06-30 08:37:07,,270
06/30/2018,2018-06-30 08:44:08,,270
06/30/2018,2018-06-30 08:51:07,,270
06/30/2018,2018-06-30 08:58:07,,270
06/30/2018,2018-06-30 09:02:07,,270
06/30/2018,2018-06-30 09:09:06,,270
06/30/2018,2018-06-30 09:16:07,,270
06/30/2018,2018-06-30 09:23:06,,270
06/30/2018,2018-06-30 09:29:07,,270
06/30/2018,2018-06-30 09:37:06,,270
06/30/2018,2018-06-30 09:44:07,,270
06/30/2018,2018-06-30 09:51:06,,270
06/30/2018,2018-06-30 09:58:06,,270
06/30/2018,2018-06-30 10:02:07,,270
06/30/2018,2018-06-30 10:09:06,,270
06/30/2018,2018-06-30 10:16:06,,270
06/30/2018,2018-06-30 10:23:06,,270
06/30/2018,2018-06-30 10:29:06,,270
06/30/2018,2018-06-30 10:37:06,,270
06/30/2018,2018-06-30 10:44:07,,270
06/30/2018,2018-06-30 10:51:07,,270
06/30/2018,2018-06-30 10:58:06,,270
06/30/2018,2018-06-30 11:02:07,,270
06/30/2018,2018-06-30 11:09:06,,270
06/30/2018,2018-06-30 11:16:08,,270
06/30/2018,2018-06-30 11:23:06,,270
06/30/2018,2018-06-30 11:29:07,,270
06/30/2018,2018-06-30 11:37:07,,270
06/30/2018,2018-06-30 11:44:06,,270
06/30/2018,2018-06-30 11:51:08,,270
06/30/2018,2018-06-30 11:58:08,,270
06/30/2018,2018-06-30 12:02:06,,270
06/30/2018,2018-06-30 12:06:44,,300
06/30/2018,2018-06-30 12:09:06,,270
06/30/2018,2018-06-30 12:16:06,,270
06/30/2018,2018-06-30 12:23:06,,270
06/30/2018,2018-06-30 12:29:06,,270
06/30/2018,2018-06-30 12:37:06,,270
06/30/2018,2018-06-30 12:44:07,,270
06/30/2018,2018-06-30 12:51:07,,270
06/30/2018,2018-06-30 12:58:07,,270
06/30/2018,2018-06-30 13:02:07,,-999
06/30/2018,2018-06-30 13:09:06,,-999
06/30/2018,2018-06-30 13:16:08,,-999
06/30/2018,2018-06-30 13:23:06,,-999
06/30/2018,2018-06-30 13:29:06,,-999
06/30/2018,2018-06-30 13:37:07,,-999
06/30/2018,2018-06-30 13:44:07,,-999
06/30/2018,2018-06-30 13:51:06,,-999
06/30/2018,2018-06-30 13:58:07,,-999
06/30/2018,2018-06-30 14:02:07,,-999
06/30/2018,2018-06-30 14:09:07,,-999
06/30/2018,2018-06-30 14:16:07,,-999
06/30/2018,2018-06-30 14:23:07,,270
06/30/2018,2018-06-30 14:29:06,,270
06/30/2018,2018-06-30 14:37:07,,270
06/30/2018,2018-06-30 14:44:06,,270
06/30/2018,2018-06-30 14:51:08,,270
06/30/2018,2018-06-30 14:58:08,,270
06/30/2018,2018-06-30 15:02:07,,270
06/30/2018,2018-06-30 15:09:08,,270
06/30/2018,2018-06-30 15:16:07,,270
06/30/2018,2018-06-30 15:23:07,,270
06/30/2018,2018-06-30 15:29:06,,270
06/30/2018,2018-06-30 15:37:06,,270
06/30/2018,2018-06-30 15:44:07,,270
06/30/2018,2018-06-30 15:51:06,,270
06/30/2018,2018-06-30 15:58:07,,270
06/30/2018,2018-06-30 16:02:07,,270
06/30/2018,2018-06-30 16:09:07,,270
06/30/2018,2018-06-30 16:16:07,,270
06/30/2018,2018-06-30 16:23:07,,270
06/30/2018,2018-06-30 16:29:07,,270
06/30/2018,2018-06-30 16:37:07,,270
06/30/2018,2018-06-30 16:44:06,,270
06/30/2018,2018-06-30 16:51:07,,270
06/30/2018,2018-06-30 16:58:08,,270
06/30/2018,2018-06-30 17:02:06,,270
06/30/2018,2018-06-30 17:09:07,,200
06/30/2018,2018-06-30 17:16:07,,200
06/30/2018,2018-06-30 17:23:06,,200
06/30/2018,2018-06-30 17:29:06,,200
06/30/2018,2018-06-30 17:37:06,,200
06/30/2018,2018-06-30 17:44:06,,160
06/30/2018,2018-06-30 17:51:07,,160
06/30/2018,2018-06-30 17:58:07,,160
06/30/2018,2018-06-30 18:02:06,,160
06/30/2018,2018-06-30 18:09:07,,160
06/30/2018,2018-06-30 18:16:07,,160
06/30/2018,2018-06-30 18:23:07,,160
06/30/2018,2018-06-30 18:27:19,105,
06/30/2018,2018-06-30 18:29:06,,160
06/30/2018,2018-06-30 18:37:06,,180
06/30/2018,2018-06-30 18:44:06,,180
06/30/2018,2018-06-30 18:51:06,,180
06/30/2018,2018-06-30 18:58:08,,180
06/30/2018,2018-06-30 19:02:07,,180
06/30/2018,2018-06-30 19:09:06,,180
06/30/2018,2018-06-30 19:16:07,,180
06/30/2018,2018-06-30 19:23:07,,180
06/30/2018,2018-06-30 19:29:06,,180
06/30/2018,2018-06-30 19:37:06,,180
06/30/2018,2018-06-30 19:44:06,,180
06/30/2018,2018-06-30 19:51:07,,180
06/30/2018,2018-06-30 19:58:08,,180
06/30/2018,2018-06-30 20:02:07,,180
06/30/2018,2018-06-30 20:09:07,,120
06/30/2018,2018-06-30 20:16:07,,120
06/30/2018,2018-06-30 20:17:17,127,
06/30/2018,2018-06-30 20:23:07,,120
06/30/2018,2018-06-30 20:29:07,,120
06/30/2018,2018-06-30 20:30:15,,135
06/30/2018,2018-06-30 20:37:08,,120
06/30/2018,2018-06-30 20:42:18,,135
06/30/2018,2018-06-30 20:44:07,,120
06/30/2018,2018-06-30 20:51:06,,120
06/30/2018,2018-06-30 20:58:07,,120
06/30/2018,2018-06-30 20:59:35,,180
06/30/2018,2018-06-30 21:02:07,,180
06/30/2018,2018-06-30 21:04:03,123,
06/30/2018,2018-06-30 21:09:07,,180
06/30/2018,2018-06-30 21:16:07,,180
06/30/2018,2018-06-30 21:23:06,,180
06/30/2018,2018-06-30 21:29:06,,180
06/30/2018,2018-06-30 21:37:06,,180
06/30/2018,2018-06-30 21:42:46,,180
06/30/2018,2018-06-30 21:43:03,98,
06/30/2018,2018-06-30 21:44:07,,180
06/30/2018,2018-06-30 21:51:07,,180
06/30/2018,2018-06-30 21:58:07,,180
06/30/2018,2018-06-30 22:02:07,,180
06/30/2018,2018-06-30 22:09:06,,180
06/30/2018,2018-06-30 22:16:07,,180
06/30/2018,2018-06-30 22:23:06,,180
06/30/2018,2018-06-30 22:29:06,,180
06/30/2018,2018-06-30 22:37:06,,180
06/30/2018,2018-06-30 22:44:06,,180
06/30/2018,2018-06-30 22:51:07,,180
06/30/2018,2018-06-30 22:58:07,,180
06/30/2018,2018-06-30 23:02:07,,180
06/30/2018,2018-06-30 23:09:06,,-999
06/30/2018,2018-06-30 23:16:07,,-999
06/30/2018,2018-06-30 23:23:06,,-999
06/30/2018,2018-06-30 23:29:06,,-999
06/30/2018,2018-06-30 23:37:06,,-999
06/30/2018,2018-06-30 23:44:07,,-999
07/01/2018,2018-07-01 06:16:08,,-999
07/01/2018,2018-07-01 06:23:07,,-999
07/01/2018,2018-07-01 06:29:07,,-999
07/01/2018,2018-07-01 06:37:07,,-999
07/01/2018,2018-07-01 06:44:06,,5
07/01/2018,2018-07-01 06:51:06,,5
07/01/2018,2018-07-01 06:58:06,,90
07/01/2018,2018-07-01 07:02:06,,90
07/01/2018,2018-07-01 07:09:06,,105
07/01/2018,2018-07-01 07:16:06,,180
07/01/2018,2018-07-01 07:23:07,,180
07/01/2018,2018-07-01 07:29:06,,200
07/01/2018,2018-07-01 07:37:06,,200
07/01/2018,2018-07-01 07:39:28,,200
07/01/2018,2018-07-01 07:44:07,,200
07/01/2018,2018-07-01 07:51:07,,225
07/01/2018,2018-07-01 07:51:39,,225
07/01/2018,2018-07-01 07:57:25,,245
07/01/2018,2018-07-01 07:58:08,,245
07/01/2018,2018-07-01 08:02:08,,245
07/01/2018,2018-07-01 08:09:06,,265
07/01/2018,2018-07-01 08:16:07,,265
07/01/2018,2018-07-01 08:23:08,,265
07/01/2018,2018-07-01 08:29:06,,265
07/01/2018,2018-07-01 08:37:06,,265
07/01/2018,2018-07-01 08:44:07,,275
07/01/2018,2018-07-01 08:51:06,,275
07/01/2018,2018-07-01 08:58:06,,275
07/01/2018,2018-07-01 09:02:07,,275
07/01/2018,2018-07-01 09:09:06,,275
07/01/2018,2018-07-01 09:16:07,,275
07/01/2018,2018-07-01 09:23:07,,295
07/01/2018,2018-07-01 09:29:06,,200
07/01/2018,2018-07-01 09:37:08,,200
07/01/2018,2018-07-01 09:44:06,,150
07/01/2018,2018-07-01 09:45:11,,150
07/01/2018,2018-07-01 09:51:06,,150
07/01/2018,2018-07-01 09:58:07,,150
07/01/2018,2018-07-01 10:02:07,,150
07/01/2018,2018-07-01 10:09:06,,150
07/01/2018,2018-07-01 10:16:07,,120
07/01/2018,2018-07-01 10:23:06,,120
07/01/2018,2018-07-01 10:29:06,,120
07/01/2018,2018-07-01 10:35:48,48,
07/01/2018,2018-07-01 10:37:06,,100
07/01/2018,2018-07-01 10:44:06,,100
07/01/2018,2018-07-01 10:51:07,,100
07/01/2018,2018-07-01 10:58:06,,100
07/01/2018,2018-07-01 11:02:07,,100
07/01/2018,2018-07-01 11:09:07,,160
07/01/2018,2018-07-01 11:16:07,,160
07/01/2018,2018-07-01 11:23:07,,160
07/01/2018,2018-07-01 11:25:41,,100
07/01/2018,2018-07-01 11:29:06,,130
07/01/2018,2018-07-01 11:37:07,,130
07/01/2018,2018-07-01 11:44:07,,110
07/01/2018,2018-07-01 11:47:39,54,
07/01/2018,2018-07-01 11:51:08,,100
07/01/2018,2018-07-01 11:58:09,,90
07/01/2018,2018-07-01 12:02:08,,90
07/01/2018,2018-07-01 12:09:07,,80
07/01/2018,2018-07-01 12:10:35,114,
07/01/2018,2018-07-01 12:16:08,,90
07/01/2018,2018-07-01 12:23:06,,90
07/01/2018,2018-07-01 12:29:07,,120
07/01/2018,2018-07-01 12:37:07,,140
07/01/2018,2018-07-01 12:44:06,,140
07/01/2018,2018-07-01 12:51:07,,140
07/01/2018,2018-07-01 12:58:07,,140
07/01/2018,2018-07-01 13:02:07,,140
07/01/2018,2018-07-01 13:09:07,,140
07/01/2018,2018-07-01 13:16:08,,140
07/01/2018,2018-07-01 13:23:07,,130
07/01/2018,2018-07-01 13:29:06,,130
07/01/2018,2018-07-01 13:37:07,,140
07/01/2018,2018-07-01 13:44:06,,140
07/01/2018,2018-07-01 13:51:06,,140
07/01/2018,2018-07-01 13:58:08,,140
07/01/2018,2018-07-01 14:02:07,,150
07/01/2018,2018-07-01 14:09:07,,150
07/01/2018,2018-07-01 14:16:07,,150
07/01/2018,2018-07-01 14:23:06,,150
07/01/2018,2018-07-01 14:29:06,,150
07/01/2018,2018-07-01 14:37:08,,120
07/01/2018,2018-07-01 14:44:06,,120
07/01/2018,2018-07-01 14:51:07,,110
07/01/2018,2018-07-01 14:58:07,,110
07/01/2018,2018-07-01 15:02:06,,110
07/01/2018,2018-07-01 15:05:46,,120
07/01/2018,2018-07-01 15:06:42,,100
07/01/2018,2018-07-01 15:06:58,65,
07/01/2018,2018-07-01 15:09:42,,100
07/01/2018,2018-07-01 15:16:08,,100
07/01/2018,2018-07-01 15:23:09,,100
07/01/2018,2018-07-01 15:29:06,,100
07/01/2018,2018-07-01 15:37:06,,120
07/01/2018,2018-07-01 15:44:07,,120
07/01/2018,2018-07-01 15:44:27,71,
07/01/2018,2018-07-01 15:51:07,,130
07/01/2018,2018-07-01 15:58:07,,130
07/01/2018,2018-07-01 16:02:08,,130
07/01/2018,2018-07-01 16:07:06,,120
07/01/2018,2018-07-01 16:08:35,78,
07/01/2018,2018-07-01 16:09:07,,120
07/01/2018,2018-07-01 16:16:08,,120
07/01/2018,2018-07-01 16:23:06,,120
07/01/2018,2018-07-01 16:29:06,,120
07/01/2018,2018-07-01 16:37:07,,120
07/01/2018,2018-07-01 16:44:06,,120
07/01/2018,2018-07-01 16:51:07,,120
07/01/2018,2018-07-01 16:58:08,,120
07/01/2018,2018-07-01 17:02:07,,120
07/01/2018,2018-07-01 17:09:06,,120
07/01/2018,2018-07-01 17:16:08,,120
07/01/2018,2018-07-01 17:23:06,,120
07/01/2018,2018-07-01 17:29:06,,120
07/01/2018,2018-07-01 17:37:06,,120
07/01/2018,2018-07-01 17:44:07,,120
07/01/2018,2018-07-01 17:51:07,,120
07/01/2018,2018-07-01 17:56:22,,120
07/01/2018,2018-07-01 17:56:27,113,
07/01/2018,2018-07-01 17:58:07,,120
07/01/2018,2018-07-01 18:02:07,,120
07/01/2018,2018-07-01 18:09:05,,120
07/01/2018,2018-07-01 18:16:08,,100
07/01/2018,2018-07-01 18:23:07,,100
07/01/2018,2018-07-01 18:29:07,,100
07/01/2018,2018-07-01 18:37:07,,100
07/01/2018,2018-07-01 18:44:07,,115
07/01/2018,2018-07-01 18:51:07,,115
07/01/2018,2018-07-01 18:58:07,,115
07/01/2018,2018-07-01 19:02:07,,115
07/01/2018,2018-07-01 19:09:06,,115
07/01/2018,2018-07-01 19:16:08,,115
07/01/2018,2018-07-01 19:23:07,,125
07/01/2018,2018-07-01 19:29:07,,135
07/01/2018,2018-07-01 19:37:06,,135
07/01/2018,2018-07-01 19:44:07,,135
07/01/2018,2018-07-01 19:51:07,,145
07/01/2018,2018-07-01 19:54:39,,150
07/01/2018,2018-07-01 19:58:08,,145
07/01/2018,2018-07-01 20:02:07,,145
07/01/2018,2018-07-01 20:09:07,,180
07/01/2018,2018-07-01 20:16:08,,195
07/01/2018,2018-07-01 20:23:07,,195
07/01/2018,2018-07-01 20:29:07,,210
07/01/2018,2018-07-01 20:37:07,,210
07/01/2018,2018-07-01 20:38:31,,210
07/01/2018,2018-07-01 20:38:51,75,
07/01/2018,2018-07-01 20:44:06,,210
07/01/2018,2018-07-01 20:51:06,,210
07/01/2018,2018-07-01 20:58:08,,210
07/01/2018,2018-07-01 20:59:18,,210
07/01/2018,2018-07-01 21:02:07,,210
07/01/2018,2018-07-01 21:02:51,55,
07/01/2018,2018-07-01 21:09:06,,210
07/01/2018,2018-07-01 21:16:07,,210
07/01/2018,2018-07-01 21:23:06,,210
07/01/2018,2018-07-01 21:28:17,,210
07/01/2018,2018-07-01 21:29:07,,210
07/01/2018,2018-07-01 21:37:06,,210
07/01/2018,2018-07-01 21:44:06,,135
07/01/2018,2018-07-01 21:51:08,,135
07/01/2018,2018-07-01 21:58:08,,135
07/01/2018,2018-07-01 22:02:07,,135
07/01/2018,2018-07-01 22:03:43,,135
07/01/2018,2018-07-01 22:05:36,33,
07/01/2018,2018-07-01 22:09:06,,135
07/01/2018,2018-07-01 22:16:07,,135
07/01/2018,2018-07-01 22:23:06,,135
07/01/2018,2018-07-01 22:29:07,,135
07/01/2018,2018-07-01 22:37:07,,-999
07/01/2018,2018-07-01 22:44:06,,-999
07/01/2018,2018-07-01 22:51:08,,-999
07/01/2018,2018-07-01 22:58:07,,-999
07/01/2018,2018-07-01 23:02:07,,-999
07/01/2018,2018-07-01 23:09:06,,-999
07/02/2018,2018-07-02 06:16:07,,-999
07/02/2018,2018-07-02 06:23:06,,-999
07/02/2018,2018-07-02 06:29:07,,-999
07/02/2018,2018-07-02 06:37:06,,-999
07/02/2018,2018-07-02 06:44:06,,-999
07/02/2018,2018-07-02 06:51:07,,5
07/02/2018,2018-07-02 06:57:46,26,
07/02/2018,2018-07-02 06:58:07,,55
07/02/2018,2018-07-02 07:02:07,,90
07/02/2018,2018-07-02 07:04:46,34,
07/02/2018,2018-07-02 07:09:07,,120
07/02/2018,2018-07-02 07:11:09,,120
07/02/2018,2018-07-02 07:16:07,,120
07/02/2018,2018-07-02 07:23:06,,140
07/02/2018,2018-07-02 07:25:51,,140
07/02/2018,2018-07-02 07:29:07,,140
07/02/2018,2018-07-02 07:37:06,,125
07/02/2018,2018-07-02 07:44:08,,140
07/02/2018,2018-07-02 07:51:08,,140
07/02/2018,2018-07-02 07:58:07,,140
07/02/2018,2018-07-02 08:02:23,,140
07/02/2018,2018-07-02 08:09:06,,140
07/02/2018,2018-07-02 08:16:11,,155
07/02/2018,2018-07-02 08:23:07,,140
07/02/2018,2018-07-02 08:29:05,,140
07/02/2018,2018-07-02 08:37:07,,140
07/02/2018,2018-07-02 08:44:06,,120
07/02/2018,2018-07-02 08:51:06,,130
07/02/2018,2018-07-02 08:58:07,,130
07/02/2018,2018-07-02 09:02:07,,130
07/02/2018,2018-07-02 09:09:07,,120
07/02/2018,2018-07-02 09:16:07,,120
07/02/2018,2018-07-02 09:23:06,,120
07/02/2018,2018-07-02 09:29:06,,120
07/02/2018,2018-07-02 09:37:06,,120
07/02/2018,2018-07-02 09:44:08,,120
07/02/2018,2018-07-02 09:51:07,,120
07/02/2018,2018-07-02 09:58:07,,120
07/02/2018,2018-07-02 10:02:07,,120
07/02/2018,2018-07-02 10:09:06,,120
07/02/2018,2018-07-02 10:16:07,,120
07/02/2018,2018-07-02 10:23:07,,120
07/02/2018,2018-07-02 10:29:07,,120
07/02/2018,2018-07-02 10:37:07,,120
07/02/2018,2018-07-02 10:44:06,,120
07/02/2018,2018-07-02 10:51:08,,95
07/02/2018,2018-07-02 10:58:07,,95
07/02/2018,2018-07-02 11:02:06,,95
07/02/2018,2018-07-02 11:09:13,,95
07/02/2018,2018-07-02 11:16:07,,95
07/02/2018,2018-07-02 11:23:06,,95
07/02/2018,2018-07-02 11:29:06,,95
07/02/2018,2018-07-02 11:37:06,,95
07/02/2018,2018-07-02 11:44:07,,95
07/02/2018,2018-07-02 11:51:06,,105
07/02/2018,2018-07-02 11:58:07,,105
07/02/2018,2018-07-02 12:02:08,,105
07/02/2018,2018-07-02 12:09:06,,105
07/02/2018,2018-07-02 12:16:06,,105
07/02/2018,2018-07-02 12:23:06,,120
07/02/2018,2018-07-02 12:29:07,,120
07/02/2018,2018-07-02 12:37:06,,120
07/02/2018,2018-07-02 12:44:12,,120
07/02/2018,2018-07-02 12:51:06,,105
07/02/2018,2018-07-02 12:58:08,,105
07/02/2018,2018-07-02 13:02:07,,105
07/02/2018,2018-07-02 13:09:07,,110
07/02/2018,2018-07-02 13:16:08,,110
07/02/2018,2018-07-02 13:18:03,,110
07/02/2018,2018-07-02 13:23:07,,110
07/02/2018,2018-07-02 13:29:06,,110
07/02/2018,2018-07-02 13:37:07,,110
07/02/2018,2018-07-02 13:44:06,,110
07/02/2018,2018-07-02 13:51:07,,110
07/02/2018,2018-07-02 13:58:08,,110
07/02/2018,2018-07-02 14:02:06,,110
07/02/2018,2018-07-02 14:09:07,,110
07/02/2018,2018-07-02 14:16:06,,110
07/02/2018,2018-07-02 14:23:07,,110
07/02/2018,2018-07-02 14:29:06,,110
07/02/2018,2018-07-02 14:37:06,,110
07/02/2018,2018-07-02 14:44:06,,100
07/02/2018,2018-07-02 14:51:06,,85
07/02/2018,2018-07-02 14:58:06,,85
07/02/2018,2018-07-02 15:02:07,,85
07/02/2018,2018-07-02 15:09:06,,85
07/02/2018,2018-07-02 15:16:08,,85
07/02/2018,2018-07-02 15:23:07,,85
07/02/2018,2018-07-02 15:29:06,,85
07/02/2018,2018-07-02 15:37:06,,85
07/02/2018,2018-07-02 15:44:06,,85
07/02/2018,2018-07-02 15:51:07,,95
07/02/2018,2018-07-02 15:58:08,,105
07/02/2018,2018-07-02 16:02:07,,105
07/02/2018,2018-07-02 16:09:06,,105
07/02/2018,2018-07-02 16:16:07,,105
07/02/2018,2018-07-02 16:23:06,,105
07/02/2018,2018-07-02 16:29:06,,105
07/02/2018,2018-07-02 16:37:07,,95
07/02/2018,2018-07-02 16:44:07,,95
07/02/2018,2018-07-02 16:51:06,,95
07/02/2018,2018-07-02 16:58:09,,95
07/02/2018,2018-07-02 17:02:08,,95
07/02/2018,2018-07-02 17:09:07,,95
07/02/2018,2018-07-02 17:16:08,,95
07/02/2018,2018-07-02 17:23:07,,95
07/02/2018,2018-07-02 17:27:03,62,
07/02/2018,2018-07-02 17:29:07,,95
07/02/2018,2018-07-02 17:37:07,,95
07/02/2018,2018-07-02 17:44:06,,95
07/02/2018,2018-07-02 17:51:08,,95
07/02/2018,2018-07-02 17:58:08,,95
07/02/2018,2018-07-02 18:02:07,,95
07/02/2018,2018-07-02 18:09:06,,95
07/02/2018,2018-07-02 18:16:07,,95
07/02/2018,2018-07-02 18:23:07,,95
07/02/2018,2018-07-02 18:29:06,,95
07/02/2018,2018-07-02 18:37:07,,95
07/02/2018,2018-07-02 18:44:07,,95
07/02/2018,2018-07-02 18:51:07,,95
07/02/2018,2018-07-02 18:58:07,,95
07/02/2018,2018-07-02 19:02:08,,95
07/02/2018,2018-07-02 19:09:08,,95
07/02/2018,2018-07-02 19:16:09,,95
07/02/2018,2018-07-02 19:23:08,,95
07/02/2018,2018-07-02 19:29:06,,95
07/02/2018,2018-07-02 19:37:07,,115
07/02/2018,2018-07-02 19:44:07,,115
07/02/2018,2018-07-02 19:51:08,,115
07/02/2018,2018-07-02 19:58:08,,115
07/02/2018,2018-07-02 20:02:07,,145
07/02/2018,2018-07-02 20:09:06,,145
07/02/2018,2018-07-02 20:16:10,,145
07/02/2018,2018-07-02 20:23:08,,145
07/02/2018,2018-07-02 20:29:06,,145
07/02/2018,2018-07-02 20:34:43,,105
07/02/2018,2018-07-02 20:35:07,74,
07/02/2018,2018-07-02 20:37:06,,145
07/02/2018,2018-07-02 20:44:08,,145
07/02/2018,2018-07-02 20:49:23,64,
07/02/2018,2018-07-02 20:51:09,,145
07/02/2018,2018-07-02 20:52:04,,145
07/02/2018,2018-07-02 20:58:08,,145
07/02/2018,2018-07-02 21:02:07,,145
07/02/2018,2018-07-02 21:09:07,,145
07/02/2018,2018-07-02 21:13:04,,90
07/02/2018,2018-07-02 21:16:08,,145
07/02/2018,2018-07-02 21:23:06,,145
07/02/2018,2018-07-02 21:29:06,,145
07/02/2018,2018-07-02 21:37:06,,145
07/02/2018,2018-07-02 21:44:06,,145
07/02/2018,2018-07-02 21:49:46,,145
07/02/2018,2018-07-02 21:51:06,,145
07/02/2018,2018-07-02 21:58:08,,145
07/02/2018,2018-07-02 21:58:43,,145
07/02/2018,2018-07-02 22:00:32,28,
07/02/2018,2018-07-02 22:02:07,,145
07/02/2018,2018-07-02 22:09:07,,145
07/02/2018,2018-07-02 22:16:07,,145
07/02/2018,2018-07-02 22:23:07,,145
07/02/2018,2018-07-02 22:23:54,21,
07/02/2018,2018-07-02 22:29:06,,145
07/02/2018,2018-07-02 22:37:06,,-999
07/02/2018,2018-07-02 22:44:06,,-999
07/02/2018,2018-07-02 22:51:06,,-999
07/02/2018,2018-07-02 22:58:06,,-999
07/02/2018,2018-07-02 23:02:07,,-999
07/02/2018,2018-07-02 23:09:08,,-999
07/03/2018,2018-07-03 06:16:09,,-999
07/03/2018,2018-07-03 06:23:06,,-999
07/03/2018,2018-07-03 06:29:07,,-999
07/03/2018,2018-07-03 06:37:06,,-999
07/03/2018,2018-07-03 06:44:06,,30
07/03/2018,2018-07-03 06:51:08,,45
07/03/2018,2018-07-03 06:58:08,,45
07/03/2018,2018-07-03 07:02:07,,65
07/03/2018,2018-07-03 07:07:21,34,
07/03/2018,2018-07-03 07:09:07,,45
07/03/2018,2018-07-03 07:16:08,,45
07/03/2018,2018-07-03 07:23:06,,45
07/03/2018,2018-07-03 07:29:06,,60
07/03/2018,2018-07-03 07:37:07,,95
07/03/2018,2018-07-03 07:44:06,,70
07/03/2018,2018-07-03 07:45:59,41,
07/03/2018,2018-07-03 07:51:07,,70
07/03/2018,2018-07-03 07:58:00,30,
07/03/2018,2018-07-03 07:58:08,,70
07/03/2018,2018-07-03 07:58:34,,90
07/03/2018,2018-07-03 08:02:07,,70
07/03/2018,2018-07-03 08:09:06,,90
07/03/2018,2018-07-03 08:16:06,,90
07/03/2018,2018-07-03 08:23:06,,90
07/03/2018,2018-07-03 08:29:06,,90
07/03/2018,2018-07-03 08:37:06,,90
07/03/2018,2018-07-03 08:44:06,,90
07/03/2018,2018-07-03 08:51:07,,90
07/03/2018,2018-07-03 08:58:06,,90
07/03/2018,2018-07-03 09:02:07,,90
07/03/2018,2018-07-03 09:09:06,,65
07/03/2018,2018-07-03 09:16:07,,65
07/03/2018,2018-07-03 09:23:07,,65
07/03/2018,2018-07-03 09:26:40,,90
07/03/2018,2018-07-03 09:29:07,,90
07/03/2018,2018-07-03 09:37:06,,90
07/03/2018,2018-07-03 09:44:06,,90
07/03/2018,2018-07-03 09:50:55,,90
07/03/2018,2018-07-03 09:51:07,,90
07/03/2018,2018-07-03 09:55:44,82,
07/03/2018,2018-07-03 09:58:06,,90
07/03/2018,2018-07-03 10:02:08,,90
07/03/2018,2018-07-03 10:04:11,,90
07/03/2018,2018-07-03 10:09:06,,90
07/03/2018,2018-07-03 10:16:06,,90
07/03/2018,2018-07-03 10:23:07,,90
07/03/2018,2018-07-03 10:29:06,,90
07/03/2018,2018-07-03 10:37:06,,90
07/03/2018,2018-07-03 10:44:07,,95
07/03/2018,2018-07-03 10:51:07,,95
07/03/2018,2018-07-03 10:58:07,,110
07/03/2018,2018-07-03 11:02:06,,110
07/03/2018,2018-07-03 11:09:06,,110
07/03/2018,2018-07-03 11:16:08,,90
07/03/2018,2018-07-03 11:23:07,,90
07/03/2018,2018-07-03 11:23:15,,90
07/03/2018,2018-07-03 11:29:06,,90
07/03/2018,2018-07-03 11:37:07,,90
07/03/2018,2018-07-03 11:44:07,,95
07/03/2018,2018-07-03 11:51:07,,105
07/03/2018,2018-07-03 11:56:53,,105
07/03/2018,2018-07-03 11:58:08,,105
07/03/2018,2018-07-03 12:02:07,,105
07/03/2018,2018-07-03 12:09:07,,105
07/03/2018,2018-07-03 12:16:09,,105
07/03/2018,2018-07-03 12:23:07,,105
07/03/2018,2018-07-03 12:29:06,,105
07/03/2018,2018-07-03 12:37:07,,105
07/03/2018,2018-07-03 12:44:06,,105
07/03/2018,2018-07-03 12:47:36,,105
07/03/2018,2018-07-03 12:51:07,,105
07/03/2018,2018-07-03 12:58:07,,105
07/03/2018,2018-07-03 13:02:07,,80
07/03/2018,2018-07-03 13:09:07,,80
07/03/2018,2018-07-03 13:16:07,,70
07/03/2018,2018-07-03 13:23:07,,70
07/03/2018,2018-07-03 13:29:06,,70
07/03/2018,2018-07-03 13:37:06,,70
07/03/2018,2018-07-03 13:44:06,,75
07/03/2018,2018-07-03 13:51:06,,75
07/03/2018,2018-07-03 13:58:07,,85
07/03/2018,2018-07-03 14:02:07,,85
07/03/2018,2018-07-03 14:09:06,,85
07/03/2018,2018-07-03 14:09:48,,75
07/03/2018,2018-07-03 14:16:07,,90
07/03/2018,2018-07-03 14:23:06,,90
07/03/2018,2018-07-03 14:29:06,,90
07/03/2018,2018-07-03 14:37:06,,90
07/03/2018,2018-07-03 14:39:12,,90
07/03/2018,2018-07-03 14:44:07,,90
07/03/2018,2018-07-03 14:51:07,,100
07/03/2018,2018-07-03 14:58:06,,-999
07/03/2018,2018-07-03 15:02:06,,-999
07/03/2018,2018-07-03 15:09:07,,-999
07/03/2018,2018-07-03 15:16:07,,-999
07/03/2018,2018-07-03 15:23:06,,-999
07/03/2018,2018-07-03 15:29:06,,-999
07/03/2018,2018-07-03 15:37:06,,-999
07/03/2018,2018-07-03 15:44:07,,-999
07/03/2018,2018-07-03 15:51:07,,115
07/03/2018,2018-07-03 15:51:23,,115
07/03/2018,2018-07-03 15:58:07,,115
07/03/2018,2018-07-03 16:02:07,,115
07/03/2018,2018-07-03 16:09:06,,115
07/03/2018,2018-07-03 16:16:07,,115
07/03/2018,2018-07-03 16:23:07,,115
